# AUTOGEN TABLE - DO NOT EDIT
# 20230928T1537
# Samples in batch: 16
sample	read_type	source	statistic	value	rel_path	batch_number
HG01596	hifi	JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	total_length_grt_0bp	37776612022.0	20220831_JAX_HiFi/HG01596/m64039_220216_202046/JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	total_length_grt_15kbp	19942143879.0	20220831_JAX_HiFi/HG01596/m64039_220216_202046/JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	total_num_grt_0bp	2493266.0	20220831_JAX_HiFi/HG01596/m64039_220216_202046/JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	total_num_grt_15kbp	1048668.0	20220831_JAX_HiFi/HG01596/m64039_220216_202046/JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.4	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	length_N50_grt_0bp	15259.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	total_length_grt_0bp	40235755511.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	total_length_grt_15kbp	21039572276.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	total_num_grt_0bp	2662076.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	total_num_grt_15kbp	1107642.0	20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.5	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.2	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	length_N50_grt_0bp	15414.0	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	total_length_grt_0bp	40373164603.0	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	total_length_grt_15kbp	21649862195.0	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	total_num_grt_0bp	2649380.0	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	total_num_grt_15kbp	1134445.0	20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2
HG01596	hifi	all	cov_xfold_grt_0bp_at_3Gbp	39.5	full_dataset	2
HG01596	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	20.9	full_dataset	2
HG01596	hifi	all	length_N50_grt_0bp	15330.0	full_dataset	2
HG01596	hifi	all	total_length_grt_0bp	118385532136.0	full_dataset	2
HG01596	hifi	all	total_length_grt_15kbp	62631578350.0	full_dataset	2
HG01596	hifi	all	total_num_grt_0bp	7804722.0	full_dataset	2
HG01596	hifi	all	total_num_grt_15kbp	3290755.0	full_dataset	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.5	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	8.4	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	148680.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	203981.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	37390760942.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	25145368551.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	560960.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	130823.0	20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	2.1	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	1.3	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	133191.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	188545.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	6349146233.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	4030933691.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	94783.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	22332.0	20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	9.8	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	6.7	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	150548.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	202759.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	29532877386.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	20193821724.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	434801.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	105801.0	20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	2.3	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	1.3	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	118665.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	179733.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	6858185735.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	3965933542.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	132900.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	22753.0	20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	24.4	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	14.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	115674.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	172113.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	73095269594.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	42047877249.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1355076.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	248670.0	20211013_ONT_Rebasecalled/HG01596/20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01596	ont	all	cov_xfold_grt_0bp_at_3Gbp	51.1	full_dataset	2
HG01596	ont	all	cov_xfold_grt_100kbp_at_3Gbp	31.8	full_dataset	2
HG01596	ont	all	length_N50_grt_0bp	129418.0	full_dataset	2
HG01596	ont	all	length_N50_grt_100kbp	186610.0	full_dataset	2
HG01596	ont	all	total_length_grt_0bp	153226239890.0	full_dataset	2
HG01596	ont	all	total_length_grt_100kbp	95383934757.0	full_dataset	2
HG01596	ont	all	total_num_grt_0bp	2578520.0	full_dataset	2
HG01596	ont	all	total_num_grt_100kbp	530379.0	full_dataset	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.2	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	8.6	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	length_N50_grt_0bp	16122.0	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	total_length_grt_0bp	42493812575.0	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	total_length_grt_15kbp	25853079648.0	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	total_num_grt_0bp	2679970.0	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	total_num_grt_15kbp	1373715.0	20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.8	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	8.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	length_N50_grt_0bp	15761.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	total_length_grt_0bp	41484073144.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	total_length_grt_15kbp	23918564586.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	total_num_grt_0bp	2667483.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	total_num_grt_15kbp	1283296.0	20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	7.9	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	length_N50_grt_0bp	15613.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	total_length_grt_0bp	41984393770.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	total_length_grt_15kbp	23602931202.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	total_num_grt_0bp	2721553.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	total_num_grt_15kbp	1269833.0	20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.7	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.5	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	length_N50_grt_0bp	15100.0	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	total_length_grt_0bp	38113193080.0	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	total_length_grt_15kbp	19419187416.0	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	total_num_grt_0bp	2559661.0	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	total_num_grt_15kbp	1046157.0	20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.1	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.5	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	length_N50_grt_0bp	14989.0	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	total_length_grt_0bp	39302502283.0	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	total_length_grt_15kbp	19609030560.0	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	total_num_grt_0bp	2657526.0	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	total_num_grt_15kbp	1057731.0	20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2
HG01890	hifi	all	cov_xfold_grt_0bp_at_3Gbp	67.8	full_dataset	2
HG01890	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	37.5	full_dataset	2
HG01890	hifi	all	length_N50_grt_0bp	15537.0	full_dataset	2
HG01890	hifi	all	total_length_grt_0bp	203377974852.0	full_dataset	2
HG01890	hifi	all	total_length_grt_15kbp	112402793412.0	full_dataset	2
HG01890	hifi	all	total_num_grt_0bp	13286193.0	full_dataset	2
HG01890	hifi	all	total_num_grt_15kbp	6030732.0	full_dataset	2
HG01890	ont	20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	23.2	20211013_ONT_Rebasecalled/HG01890/20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG01890	ont	20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	16.2	20211013_ONT_Rebasecalled/HG01890/20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
