# 20240201T1231
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
# TMP:HHU:GLOBUS:UUID:5f441149-3339-4c4b-be1b-64c87d62a1e2
# Total HGSVC3 samples: 65
# Verkko batch 1: 38 samples
# Verkko batch 2: 15 samples
# Verkko batch 3: 12 samples
SIN	hgsvc_sample_number	sample	phase	verkko_assembly_batch	population	supergroup	family	member	sex	is_child	datatype	filename	remote_path	accession	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_0bp_at_3Gbp	total_length_grt_0bp	total_num_grt_0bp	length_N50_grt_0bp	length_auN_grt_0bp	cov_xfold_grt_100kbp_at_3Gbp	total_num_grt_100kbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_1Mbp
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	hifi	HG00732_20190925_EEE_m54329U_190610_071123.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	3.8	11336950234	1118036	10158	10168	0.0	0	0	0	0
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	hifi	HG00732_20190925_EEE_m54329U_190604_224858.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	7.8	23417865203	2312093	10145	10157	0.0	0	0	0	0
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	all	unknown	unknown	no	no	45.5	136463598636	1876770	136882	158196	29.9	502921	185709	210036	17
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	20221228_HG00732_UL_eee-prom1-2A-PAG65779_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	unknown	yes	yes	4.6	13750079878	260936	124801	145753	2.7	45473	188959	210139	0
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	20221220_HG00732_UL_eee-prom1-2C-PAG67955_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	unknown	yes	yes	15.1	45371676624	534427	143492	161030	10.5	177787	184369	205008	4
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	20221214_HG00732_UL_eee-prom1-2E-PAG68402_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	unknown	yes	yes	8.7	26110802079	393356	134103	157893	5.6	93349	186852	213771	1
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	20221214_HG00732_UL_eee-prom1-2B-PAG65793_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	unknown	yes	yes	8.3	24845783477	381174	120756	142387	4.9	86618	175206	199653	4
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	ont	20221213_HG00732_UL_eee-prom1-2B-PAG65793_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00732	unknown	yes	yes	8.8	26385256578	306877	150033	174994	6.2	99694	195438	223442	8
SIN:00732	5	HG00732	Yr1	3	PUR	AMR	PR05	mother	female	False	strandseq	unknown	unknown	unknown	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	m64076_211221_015212.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	unknown	yes	no	13.7	41058895922	2044212	20489	21316	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	m64076_211218_173901.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	unknown	yes	no	13.8	41456239442	2055044	20599	21411	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	m64076_211217_081943.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	unknown	yes	no	14.3	42997158393	2129673	20613	21428	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	m64076_211215_225159.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	unknown	yes	no	13.3	39999489758	1998994	20403	21229	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	m64076_211214_012715.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG00733	unknown	yes	no	13.1	39252655500	1943753	20627	21437	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	all	unknown	unknown	no	no	102.9	308566467119	17830925	17725	18864	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190827_173812.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	9.2	27460032904	1627773	16861	17063	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190701_222759.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	5.5	16588746431	1263676	13145	13206	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190629_180018.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	5.1	15348796405	1167599	13168	13227	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190619_052546.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	3.0	8977930886	684358	13136	13197	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190617_231905.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	3.7	11221698288	853596	13166	13225	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190615_010947.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	3.9	11762148999	897059	13129	13191	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	hifi	HG00733_20190925_EEE_m54329U_190607_185248.Q20.fastq.gz	IGSR:HGSVC2:/working/20190925_PUR_PacBio_HiFi	unknown	yes	yes	4.1	12442674191	1165188	10697	10719	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	all	unknown	unknown	no	no	90.4	271138196608	5743144	135949	166423	56.9	902858	199258	233413	184
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20220215_UL_eee-prom1-2G-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	0.0	9886	3	8860	7997	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20220215_UL_eee-prom1-2E-PAJ10244_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	0.0	15431	7	3651	3192	0.0	0	0	0	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20220215_UL_eee-prom1-1F-PAJ09070_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	11.1	33402150084	1123675	108036	150209	5.9	91958	202214	244093	27
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20220215_UL_eee-prom1-1D-PAJ02977_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	14.1	42437362081	697101	142508	170099	9.3	148710	198681	229162	8
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20210729_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	1.6	4665998058	208931	116563	155740	0.9	13708	196517	245273	23
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20210729_UL_eee-prom1-1E-PAH36624-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	0.0	36623682	1508	119102	135633	0.0	112	188518	203440	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20210728_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	4.9	14836153025	495668	138458	170570	3.1	48847	202234	241887	32
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	HG00733_20210727_UL_eee-prom1-1E-PAH36624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG00733	unknown	yes	yes	7.6	22773100416	724162	143660	179561	4.9	76244	204234	250097	85
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	20220304_220224_21-lee-006_PC24B149_3D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	unknown	yes	yes	19.7	59105032133	948933	139840	169971	12.7	199878	201196	233838	7
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	20220228_220223_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	unknown	yes	yes	5.0	15053942567	268587	136922	164467	3.2	51622	196228	226412	0
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	ont	20220223_220216_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00733	unknown	yes	yes	26.3	78827809245	1274569	138292	165099	16.9	271779	196095	226030	2
SIN:00733	6	HG00733	Yr1	1	PUR	AMR	PR05	daughter	female	True	strandseq	unknown	unknown	unknown	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	all	unknown	unknown	no	no	30.8	92500083762	6010792	15576	15682	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_B01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	5.1	15414071445	1184331	13054	13116	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139347-2_A01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	5.4	16215814691	997431	16320	16508	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_B01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	5.4	16192547021	991407	16392	16581	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139347-2_A01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	5.7	17118109748	1051482	16341	16529	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_C01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	3.7	11021503267	715883	15398	15543	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	hifi	HG00512_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139347-1_A01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00512_HiFi	PRJEB58376	yes	yes	5.5	16538037590	1070258	15454	15601	0.0	0	0	0	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	ont	all	unknown	unknown	no	no	61.1	183362679285	3511976	115483	138103	35.1	622661	171019	199011	3
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	ont	20230626_230620_23-lee-007_PCA100115_3F-run15_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	PRJEB58376	yes	no	21.2	63460941510	1390256	91831	98864	9.5	200884	140693	150275	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	ont	20220503_220429_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	PRJEB58376	yes	yes	8.3	24785985737	461603	128433	151341	5.1	85379	185604	211639	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	ont	20220503_220427_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	PRJEB58376	yes	yes	8.3	24953438454	471788	128700	151574	5.1	86182	185980	211581	0
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	ont	20220425_220420_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00512	PRJEB58376	yes	yes	23.4	70162313584	1188329	140803	164128	15.4	250216	193661	220558	3
SIN:00512	7	HG00512	Yr1	3	CHS	EAS	SH032	father	male	False	strandseq	unknown	unknown	PRJEB12849	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	all	unknown	unknown	no	no	42.3	126807828335	8636864	14818	15163	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_D01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	7.5	22507165876	1542578	14636	14715	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20191007_S64049_PL100139348-2_C01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	7.2	21624717010	1853026	11734	11732	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_D01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	6.6	19721393349	1328699	14523	15193	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20191004_S64018_PL100139348-1_C01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	8.6	25869518477	1769145	14310	14949	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_D01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	6.7	20083600944	1160409	17365	17576	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	hifi	HG00513_PacBio_Sequel2_CCS__EDEVI_20190920_S64018_PL100139348-1_B01.ccs.fastq.gz	IGSR:HGSVC2:/working/20191031_CHS_PacBio_HG00513_HiFi	unknown	yes	yes	5.7	17001432679	983007	17346	17563	0.0	0	0	0	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	all	unknown	unknown	no	no	81.1	243321394053	3090450	144746	167699	55.2	903148	192590	218271	6
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230518_HG00513_UL_eee-prom1-1F-PAO51858_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	6.8	20398940838	266698	135522	156126	4.5	75853	182727	206460	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230518_HG00513_UL_eee-prom1-1E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	6.7	20141394897	266028	133351	152488	4.4	75423	179876	201847	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230518_HG00513_UL_eee-prom1-1D-PAO38725_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	6.8	20479488644	264858	136258	156022	4.5	76557	182915	205648	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230517_HG00513_UL_eee-prom1-3F-PAO51858_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	6.9	20782511337	256626	147499	168980	4.8	78390	193230	217291	2
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230517_HG00513_UL_eee-prom1-3E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	0.2	711238648	11800	130362	146858	0.2	2651	177891	196508	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230517_HG00513_UL_eee-prom1-2E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	6.1	18289561486	225336	145328	166172	4.2	69469	190456	213646	1
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230516_HG00513_UL_eee-prom1-3F-PAO51858_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	9.6	28811503391	362674	144886	167768	6.5	106706	192893	218449	0
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230516_HG00513_UL_eee-prom1-3E-PAO38753_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	8.2	24512956732	353900	137541	161602	5.3	87743	190596	217037	1
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230516_HG00513_UL_eee-prom1-3D-PAO38725_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	14.7	44243512925	572739	142345	166110	9.9	162025	192112	218422	1
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	ont	20230509_HG00513_UL_eee-prom1-3A-PAO38747_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00513	unknown	yes	yes	15.0	44950285155	509791	166027	190293	11.0	168331	210583	237591	1
SIN:00513	8	HG00513	Yr1	3	CHS	EAS	SH032	mother	female	False	strandseq	unknown	unknown	unknown	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	hifi	m84046_231007_211119_s1.hifi_reads.bc2068.fastq.gz	IGSR:HGSVC3:/working/20231126_UW_HiFi/HG00514	unknown	yes	no	42.1	126371025663	6163078	20620	21235	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	hifi	m54329U_200719_061020.ccs.fastq.gz	IGSR:HGSVC2:/working/20200731_CHS_PacBio_HG00514_HiFi_reseq	unknown	yes	no	7.7	22984885701	1353586	17109	17152	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	hifi	m54329U_200717_235548.ccs.fastq.gz	IGSR:HGSVC2:/working/20200731_CHS_PacBio_HG00514_HiFi_reseq	unknown	yes	no	9.2	27513146431	1618672	17128	17169	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	hifi	m54329U_200715_194535.ccs.fastq.gz	IGSR:HGSVC2:/working/20200731_CHS_PacBio_HG00514_HiFi_reseq	unknown	yes	no	8.7	25992945599	1530335	17112	17156	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	hifi	all	unknown	unknown	no	no	67.6	202862003394	10665671	18643	19698	0.0	0	0	0	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	all	unknown	unknown	no	no	61.0	183080117800	2333505	158811	179219	44.2	700861	200912	224632	12
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230518_HG00514_UL_eee-prom1-1H-PAO53735_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	5.1	15437171663	186250	159808	176703	3.8	61364	196571	217328	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230518_HG00514_UL_eee-prom1-1G-PAO49047_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	4.7	13996479345	171409	153858	171011	3.4	55395	191653	212907	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230517_HG00514_UL_eee-prom1-3H-PAO53735_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	5.3	15782946314	189706	168239	185207	4.0	63658	202057	222874	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230517_HG00514_UL_eee-prom1-3G-PAO49047_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	5.5	16368279728	189022	164285	182049	4.1	65230	200096	221780	0
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230516_HG00514_UL_eee-prom1-3H-PAO53735_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	7.7	23093437191	251358	170815	189942	5.9	91664	205846	228910	2
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230516_HG00514_UL_eee-prom1-3G-PAO49047_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	7.7	22963137095	296821	162792	185554	5.6	86412	207187	232580	1
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230509_HG00514_UL_eee-prom1-3C-PAO55125_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	11.0	32903151185	387776	168081	188444	8.2	126484	208302	231954	6
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	ont	20230509_HG00514_UL_eee-prom1-3B-PAO38145_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230706_HGSVC_EEE_UL_ONT/HG00514	unknown	yes	yes	14.2	42535515279	661163	138284	163145	9.2	150654	193331	219931	3
SIN:00514	9	HG00514	Yr1	3	CHS	EAS	SH032	daughter	female	True	strandseq	unknown	unknown	unknown	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:03732	10	HG03732	Yr1,Yr3	3	ITU	SAS	IT003	son	male	True	hifi	all	unknown	unknown	no	no	60.5	181591012650	11981588	15701	16546	0.0	0	0	0	0
SIN:03732	10	HG03732	Yr1,Yr3	3	ITU	SAS	IT003	son	male	True	hifi	JAX_HiFi_HG03732_m84148_231004_194944_s4.hifi_reads.HG03732_GT23-12529_bc2013.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03732	PRJEB58376	yes	no	27.5	82373001865	4825294	17811	18434	0.0	0	0	0	0
